date,max_Temp,min_Temp,hum,widdir,wind,rain,sun_Time,sun_Qy,condens_Time,soil_Temp
2019-10-05 13:00:00,22.7,17.7,68.5,197.3,0.7,1.5,35.0,5.7,556.0,22.8
2019-10-06 13:00:00,18.5,12.8,59.0,215.3,1.1,0.0,128.0,6.1,1.0,21.7
2019-10-08 13:00:00,19.9,11.5,66.1,309.0,2.9,0.0,258.0,9.8,547.0,20.5
2019-10-09 13:00:00,17.8,3.7,40.9,286.8,2.1,0.0,337.0,11.9,563.0,18.4
2019-10-10 13:00:00,18.0,3.9,56.1,98.2,1.2,0.0,176.0,8.4,625.0,17.8
2019-10-11 13:00:00,23.9,9.6,46.3,173.9,0.8,0.0,337.0,10.8,460.0,19.4
2019-10-12 13:00:00,22.1,11.4,50.0,273.2,1.8,0.0,330.0,10.9,466.0,19.5
2019-10-13 13:00:00,19.8,5.6,54.0,238.5,0.9,0.0,322.0,10.1,578.0,18.1
2019-10-14 13:00:00,19.7,5.4,59.9,220.6,0.9,0.0,335.0,9.3,569.0,17.4
2019-10-15 13:00:00,15.9,10.4,64.1,241.3,0.5,0.0,35.0,4.2,165.0,17.4
2019-10-17 13:00:00,18.8,5.3,63.0,271.2,0.5,0.0,178.0,7.2,600.0,16.4
2019-11-06 13:00:00,16.5,0.8,44.3,289.4,0.8,0.0,286.0,8.1,621.0,12.4
2019-11-08 13:00:00,12.7,-2.2,34.7,261.1,0.8,0.0,333.0,8.7,554.0,11.0
2019-11-09 13:00:00,13.3,-3.9,34.2,306.5,1.5,0.0,330.0,8.5,523.0,9.9
2019-11-10 13:00:00,10.6,-1.9,57.1,250.0,0.6,0.0,72.0,3.9,566.0,9.3
2019-11-11 13:00:00,14.1,6.3,74.1,311.9,2.9,0.5,15.0,2.2,667.0,10.8
2019-11-12 13:00:00,13.9,0.7,61.6,306.1,1.8,0.0,250.0,6.6,617.0,10.6
2019-11-13 13:00:00,9.1,-1.3,80.0,304.5,1.1,0.0,96.0,3.2,587.0,9.2
2019-11-14 13:00:00,7.1,-1.8,29.4,273.6,3.0,0.0,331.0,9.0,0.0,8.8
2019-11-15 13:00:00,12.2,-6.7,41.0,111.8,1.1,0.0,330.0,7.8,0.0,7.2
2019-11-16 13:00:00,13.8,4.8,74.4,137.9,0.6,1.0,42.0,3.0,500.0,9.8
2019-11-17 13:00:00,7.8,1.1,97.5,313.4,0.7,1.0,0.0,1.1,778.0,8.9
2019-11-20 13:00:00,5.7,-6.9,35.8,320.6,1.8,0.0,326.0,8.5,620.0,6.2
2019-11-21 13:00:00,10.0,-7.4,32.0,315.8,0.6,0.0,325.0,7.5,136.0,5.2
2019-11-22 13:00:00,15.7,-2.4,52.4,295.7,0.4,0.0,324.0,7.5,281.0,7.2
2019-11-23 13:00:00,16.3,-0.6,58.8,289.0,0.7,0.0,314.0,6.9,621.0,8.1
2019-11-24 13:00:00,16.5,3.2,64.4,227.9,0.3,0.0,254.0,5.3,614.0,9.3
2019-11-25 13:00:00,11.7,4.3,68.8,141.3,1.5,0.0,0.0,2.1,0.0,9.5
2019-11-26 13:00:00,12.7,5.0,57.7,246.4,1.8,0.0,248.0,6.9,0.0,10.5
2019-11-28 13:00:00,8.9,-1.7,61.7,189.3,1.1,0.0,22.0,3.0,0.0,8.1
2019-11-30 13:00:00,9.6,-5.1,56.0,213.4,0.6,0.0,112.0,4.2,0.0,6.2
2019-12-01 13:00:00,8.5,3.2,71.3,294.6,0.2,0.0,11.0,2.4,96.0,7.9
2019-12-02 13:00:00,5.1,-0.6,47.7,305.4,3.9,0.0,273.0,7.0,344.0,7.6
2019-12-03 13:00:00,4.9,-6.9,50.0,271.8,3.3,0.0,313.0,7.4,195.0,4.8
2019-12-18 13:00:00,7.0,-0.6,65.2,260.6,1.1,0.0,201.0,5.0,591.0,5.1
2019-12-19 13:00:00,5.2,-5.3,36.8,319.4,2.6,0.0,256.0,5.9,237.0,3.7
2019-12-21 13:00:00,1.8,-8.8,49.2,301.2,1.0,0.0,163.0,4.3,231.0,1.7
2019-12-22 13:00:00,4.7,-6.4,58.2,324.1,1.5,0.0,7.0,3.0,0.0,1.8
2019-12-23 13:00:00,7.9,-5.6,57.8,303.1,3.1,0.0,139.0,4.4,596.0,2.4
2019-12-24 13:00:00,5.8,-5.6,55.1,272.2,0.6,0.0,248.0,5.2,476.0,2.1
2019-12-25 13:00:00,7.6,-7.7,49.6,292.5,0.8,0.0,271.0,5.8,688.0,1.6
2019-12-26 13:00:00,4.0,-0.8,85.5,305.2,0.6,0.0,0.0,1.1,79.0,3.5
2019-12-27 13:00:00,2.0,-7.5,43.7,287.0,2.2,0.0,298.0,6.4,157.0,2.0
2019-12-28 13:00:00,3.6,-10.8,43.3,226.5,1.0,0.0,298.0,6.2,63.0,1.2
2019-12-29 13:00:00,1.5,-8.4,62.2,258.3,0.4,0.0,0.0,1.8,150.0,1.1
2019-12-30 13:00:00,4.8,0.5,95.7,116.6,0.5,0.5,0.0,1.7,691.0,2.6
2020-01-01 13:00:00,1.7,-11.9,63.8,305.4,3.0,0.0,248.0,5.4,0.0,1.0
2020-01-03 13:00:00,4.5,-5.6,57.3,329.0,3.3,0.0,259.0,5.4,515.0,1.0
2020-01-04 13:00:00,4.9,-8.7,55.7,99.9,1.9,0.0,253.0,5.2,586.0,0.9
2020-01-11 13:00:00,4.4,-7.2,53.0,216.4,0.6,0.0,277.0,6.4,540.0,1.3
2020-01-12 13:00:00,2.2,-5.3,56.9,300.1,2.9,0.0,277.0,5.8,15.0,1.3
2020-01-16 13:00:00,1.7,-10.1,43.8,254.2,0.6,0.0,214.0,5.6,0.0,0.7
2020-01-17 13:00:00,2.4,-8.5,43.1,318.5,0.9,0.0,175.0,4.2,0.0,0.7
2020-01-18 13:00:00,4.9,-5.6,46.2,159.9,0.9,0.0,162.0,4.6,0.0,0.8
2020-01-20 13:00:00,4.9,-4.9,51.9,312.5,3.9,0.0,250.0,5.9,0.0,0.9
2020-01-22 13:00:00,3.0,-3.4,49.5,328.1,0.9,0.0,0.0,1.5,0.0,1.0
2020-01-27 13:00:00,6.6,4.2,89.2,207.9,1.0,3.5,0.0,0.8,690.0,5.2
2020-01-29 13:00:00,8.3,1.0,53.6,174.5,0.6,0.0,121.0,4.3,0.0,6.0
2020-01-30 13:00:00,6.6,-1.3,53.5,187.0,0.6,0.0,145.0,4.3,285.0,5.8
2020-01-31 13:00:00,5.1,-0.2,74.2,279.9,1.6,0.0,43.0,3.2,602.0,5.8
2020-02-01 13:00:00,4.2,-6.0,64.2,236.3,1.7,0.0,186.0,4.9,670.0,3.6
2020-02-02 13:00:00,5.6,-5.9,57.1,170.5,1.1,0.0,242.0,6.0,657.0,2.9
2020-02-03 13:00:00,4.3,-5.2,44.3,312.0,3.3,0.0,255.0,7.6,102.0,2.7
2020-02-04 13:00:00,2.9,-10.2,41.3,281.7,1.7,0.0,304.0,8.1,0.0,1.6
2020-02-05 13:00:00,1.1,-6.9,26.2,308.1,2.4,0.0,304.0,8.7,0.0,1.5
2020-02-06 13:00:00,-0.6,-13.6,38.2,260.6,1.1,0.0,304.0,8.0,0.0,1.0
2020-02-07 13:00:00,3.1,-11.4,24.3,253.3,2.4,0.0,303.0,7.4,0.0,0.8
2020-02-08 13:00:00,4.1,-6.8,41.0,290.3,3.7,0.0,280.0,7.9,0.0,1.0
2020-02-09 13:00:00,3.4,-10.0,39.0,278.7,2.8,0.0,303.0,8.6,0.0,0.9
2020-02-10 13:00:00,8.1,-6.4,45.7,317.4,2.9,0.0,299.0,7.0,0.0,1.0
2020-02-11 13:00:00,10.6,-7.4,33.8,293.4,1.5,0.0,304.0,8.0,0.0,1.4
2020-02-13 13:00:00,11.4,5.0,70.0,253.7,2.1,0.0,55.0,3.9,639.0,5.8
2020-02-17 13:00:00,-1.5,-3.9,64.7,298.5,5.0,0.0,138.0,4.9,0.0,4.2
2020-02-18 13:00:00,0.2,-11.3,37.3,321.7,4.4,0.0,303.0,9.6,0.0,2.0
2020-02-20 13:00:00,10.0,-5.2,40.6,263.6,1.2,0.0,304.0,8.5,0.0,3.8
2020-02-23 13:00:00,6.1,-5.5,33.9,228.4,1.7,0.0,306.0,10.0,0.0,4.3
2020-02-25 13:00:00,6.6,3.6,99.4,0.0,0.0,29.5,0.0,0.6,721.0,5.7
2020-02-26 13:00:00,8.4,4.7,81.2,153.4,0.2,0.0,0.0,2.4,644.0,6.7
2020-02-27 13:00:00,6.2,1.6,61.8,156.0,1.3,0.0,130.0,5.2,510.0,7.4
2020-03-01 13:00:00,13.2,-0.4,52.8,193.8,0.6,0.0,109.0,5.4,595.0,7.3
2020-03-02 13:00:00,7.4,-0.3,43.6,284.3,3.7,0.0,312.0,10.1,0.0,7.7
2020-03-08 13:00:00,13.3,-1.8,52.5,278.5,1.7,0.0,273.0,10.3,590.0,7.3
2020-03-11 13:00:00,7.8,-2.3,35.8,314.1,4.4,0.0,319.0,12.0,257.0,7.3
2020-03-12 13:00:00,12.1,-6.0,27.0,275.2,2.3,0.0,321.0,11.7,0.0,6.6
2020-03-13 13:00:00,11.5,-1.0,45.7,219.6,2.5,0.0,154.0,6.9,0.0,7.4
2020-03-14 13:00:00,7.7,-3.5,23.0,252.4,1.7,0.0,319.0,12.4,0.0,7.3
2020-03-15 13:00:00,11.4,-3.6,29.1,273.5,4.7,0.0,296.0,10.4,24.0,6.6
2020-03-16 13:00:00,8.0,-5.6,34.5,272.8,2.3,0.0,324.0,12.5,0.0,6.4
2020-03-17 13:00:00,12.0,-3.8,44.9,224.9,1.6,0.0,164.0,7.9,0.0,6.3
2020-03-18 13:00:00,14.7,-1.7,26.6,124.3,2.1,0.0,326.0,12.5,487.0,8.1
2020-03-19 13:00:00,18.1,0.2,34.5,314.7,7.7,0.0,227.0,7.2,96.0,8.2
2020-03-20 13:00:00,14.0,-2.3,25.8,299.9,3.1,0.0,327.0,12.5,0.0,8.0
2020-03-21 13:00:00,18.3,-1.7,38.5,114.9,1.8,0.0,328.0,11.5,0.0,8.8
2020-03-22 13:00:00,18.5,6.2,34.4,207.0,1.7,0.0,328.0,12.2,94.0,11.3
2020-03-23 13:00:00,16.3,-2.0,28.3,280.1,3.7,0.0,330.0,12.6,462.0,10.0
2020-03-25 13:00:00,17.6,-1.2,36.9,156.4,0.9,0.0,329.0,12.5,138.0,10.6
2020-04-10 13:00:00,13.4,3.3,41.8,180.5,1.8,0.0,153.0,8.1,0.0,11.1
2020-04-11 13:00:00,14.0,0.7,45.9,224.7,1.1,0.0,257.0,9.5,0.0,11.2
2020-04-13 13:00:00,11.6,1.5,39.1,246.2,2.2,0.0,132.0,8.6,490.0,10.6
2020-04-14 13:00:00,20.0,-3.2,22.2,300.8,3.3,0.0,346.0,15.1,0.0,10.9
2020-04-15 13:00:00,18.4,0.4,25.1,137.3,1.1,0.0,291.0,10.9,0.0,11.3
2020-04-17 13:00:00,13.0,5.2,91.4,101.8,1.2,7.5,14.0,2.2,293.0,11.1
2020-04-18 13:00:00,15.7,7.5,58.7,310.0,2.7,2.0,114.0,7.2,526.0,12.7
2020-04-19 13:00:00,14.4,4.5,61.5,165.3,1.6,0.0,5.0,5.2,475.0,12.1
2020-04-20 13:00:00,14.6,8.1,62.5,282.1,3.2,0.5,88.0,7.6,510.0,12.4
2020-04-21 13:00:00,14.1,4.6,35.8,307.8,6.0,0.0,330.0,14.0,0.0,12.2
2020-04-22 13:00:00,10.1,-1.5,34.3,267.2,3.5,0.0,288.0,12.2,0.0,10.1
2020-04-23 13:00:00,12.1,-0.5,38.3,301.3,5.9,0.0,294.0,12.6,0.0,9.6
2020-04-24 13:00:00,14.6,-1.6,26.9,203.7,2.7,0.0,339.0,15.1,0.0,10.1
2020-04-25 13:00:00,21.8,0.4,30.0,97.4,3.2,0.0,355.0,14.4,0.0,10.7
2020-04-26 13:00:00,16.3,3.7,29.9,322.9,3.3,0.0,347.0,15.3,335.0,11.9
2020-04-27 13:00:00,16.9,0.9,33.3,234.0,3.0,0.0,294.0,12.8,392.0,11.9
2020-04-28 13:00:00,18.6,1.0,26.9,262.3,3.3,0.0,354.0,15.6,404.0,12.2
2020-04-29 13:00:00,21.7,3.6,30.1,240.2,1.4,0.0,354.0,15.3,0.0,13.1
2020-04-30 13:00:00,23.0,3.0,35.0,222.5,2.3,0.0,349.0,15.7,0.0,13.6
2020-05-01 13:00:00,27.2,9.5,47.4,249.7,2.6,0.0,352.0,15.0,410.0,15.6
2020-05-02 13:00:00,25.7,13.1,56.2,151.5,1.1,0.0,239.0,10.5,470.0,16.9
2020-05-03 13:00:00,19.8,14.4,93.2,0.0,0.0,5.0,6.0,3.6,173.0,16.6
2020-05-04 13:00:00,26.0,15.7,57.7,307.0,2.9,0.0,222.0,11.0,223.0,18.3
2020-05-22 13:00:00,20.8,11.9,59.2,163.3,0.7,0.0,290.0,11.5,0.0,20.0
2020-05-23 13:00:00,23.1,7.4,49.0,192.4,1.7,0.0,360.0,16.0,395.0,21.1
2020-05-29 13:00:00,25.5,8.0,40.2,157.6,1.0,0.0,351.0,16.2,32.0,22.3
2020-05-30 13:00:00,27.8,9.1,33.1,136.6,1.3,0.0,362.0,16.7,0.0,22.9
2020-05-31 13:00:00,27.6,10.2,39.2,140.5,1.1,0.0,337.0,15.1,0.0,22.8
2020-06-01 13:00:00,25.7,18.4,42.3,251.6,3.9,0.0,303.0,15.1,0.0,23.6
2020-06-02 13:00:00,27.4,9.6,32.7,261.2,2.8,0.0,342.0,15.9,0.0,23.3
2020-06-03 13:00:00,26.5,13.0,52.8,181.5,1.7,0.0,294.0,11.5,0.0,22.7
2020-06-04 13:00:00,30.7,16.5,44.9,252.9,2.6,0.0,362.0,15.4,449.0,24.9
2020-06-09 13:00:00,33.2,15.7,39.3,160.2,1.6,0.0,364.0,15.7,0.0,26.9
2020-06-11 13:00:00,27.7,19.4,68.1,264.0,0.9,30.5,177.0,10.4,493.0,26.6
2020-06-12 13:00:00,28.0,19.2,88.1,0.0,0.0,0.0,189.0,8.6,482.0,26.8
2020-06-13 13:00:00,28.1,18.5,68.9,158.7,0.9,6.0,212.0,12.2,477.0,26.7
2020-06-14 13:00:00,26.8,22.2,86.7,206.7,1.4,46.5,12.0,4.0,672.0,25.5
2020-06-15 13:00:00,27.3,15.0,55.9,298.2,2.8,0.0,355.0,15.4,492.0,26.2
2020-06-16 13:00:00,27.0,13.8,53.8,282.5,1.6,0.0,361.0,16.2,14.0,26.2
2020-06-17 13:00:00,26.0,13.7,54.2,129.8,0.8,0.0,247.0,11.6,0.0,25.3
2020-06-18 13:00:00,21.8,17.8,81.6,0.0,0.0,0.0,7.0,4.1,74.0,23.8
2020-06-19 13:00:00,26.5,14.8,54.1,212.2,1.1,0.0,261.0,13.5,507.0,24.8
2020-06-20 13:00:00,25.5,16.6,64.5,188.2,0.5,0.0,185.0,10.2,57.0,24.7
2020-06-21 13:00:00,29.2,15.6,57.5,197.0,1.2,0.0,335.0,15.9,323.0,25.7
2020-06-22 13:00:00,30.5,12.6,50.2,117.8,1.4,0.0,359.0,16.5,458.0,25.3
2020-06-23 13:00:00,31.7,15.5,34.5,149.6,1.5,0.0,328.0,14.5,0.0,25.8
2020-06-25 13:00:00,23.5,19.0,92.8,300.6,1.3,0.0,0.0,3.5,539.0,23.5
2020-07-05 13:00:00,26.3,15.0,64.5,189.7,1.1,0.0,224.0,12.3,538.0,23.9
2020-07-07 13:00:00,27.1,20.3,74.2,105.4,0.6,0.0,179.0,10.1,449.0,25.6
2020-07-10 13:00:00,23.4,20.7,97.3,303.4,0.2,19.5,0.0,2.2,469.0,25.0
2020-07-11 13:00:00,29.2,20.9,65.4,251.4,0.5,0.0,226.0,11.3,527.0,26.8
2020-07-12 13:00:00,22.4,18.7,85.4,162.0,0.5,0.0,0.0,3.4,439.0,25.0
2020-07-13 13:00:00,19.1,16.8,100.0,212.2,0.6,72.5,0.0,1.5,778.0,20.7
2020-07-14 13:00:00,20.6,17.3,87.9,282.4,0.3,2.0,0.0,4.1,534.0,22.4
2020-07-15 13:00:00,21.4,17.2,86.9,114.9,1.1,0.5,3.0,4.6,724.0,22.8
2020-07-16 13:00:00,25.9,14.8,66.8,265.0,1.6,0.0,201.0,12.8,555.0,24.1
2020-07-17 13:00:00,27.8,14.9,56.4,190.1,0.9,0.0,351.0,15.9,489.0,25.4
2020-07-18 13:00:00,25.4,13.2,67.2,210.8,0.3,0.0,303.0,12.5,551.0,24.7
2020-07-20 13:00:00,30.0,23.2,77.2,97.3,1.4,7.0,45.0,5.9,172.0,25.0
2020-07-23 13:00:00,22.0,20.3,97.6,0.0,0.0,10.5,0.0,2.8,778.0,24.3
2020-07-28 13:00:00,25.1,20.6,83.7,180.3,0.6,8.0,11.0,5.3,513.0,24.2
2020-07-29 13:00:00,23.2,21.1,100.0,234.8,0.2,14.5,0.0,1.9,778.0,23.9
2020-07-30 13:00:00,23.0,21.5,100.0,0.0,0.0,55.5,0.0,0.4,778.0,23.5
2020-07-31 13:00:00,27.9,20.0,80.4,225.9,0.5,0.0,121.0,7.7,513.0,24.4
2020-08-02 13:00:00,30.5,23.1,71.8,113.9,1.1,0.0,84.0,7.1,518.0,26.1
2020-08-03 13:00:00,31.2,22.7,75.0,177.5,0.9,0.0,187.0,9.3,457.0,26.5
2020-08-05 13:00:00,30.8,22.6,72.6,128.6,1.5,0.0,227.0,10.3,469.0,27.4
2020-08-06 13:00:00,27.6,23.9,85.4,97.8,2.6,8.5,0.0,2.8,488.0,26.2
2020-08-07 13:00:00,24.7,22.3,98.2,268.2,0.3,3.5,0.0,2.3,698.0,26.3
2020-08-10 13:00:00,28.4,23.9,92.9,0.0,0.0,10.0,22.0,3.9,592.0,26.7
2020-08-21 13:00:00,29.4,20.3,72.3,195.1,1.3,0.0,111.0,7.4,464.0,29.1
2020-08-23 13:00:00,28.6,21.4,77.0,236.4,0.7,10.0,126.0,8.2,479.0,28.8
2020-08-24 13:00:00,30.8,19.7,67.1,169.1,0.6,0.0,314.0,12.1,522.0,29.4
2020-08-25 13:00:00,33.1,21.1,57.9,147.2,0.5,0.0,336.0,13.9,537.0,30.5
2020-08-26 13:00:00,32.2,22.7,77.0,181.2,1.4,0.0,278.0,11.0,504.0,30.6
2020-08-27 13:00:00,31.0,24.3,73.3,131.1,2.0,5.0,107.0,6.9,292.0,29.2
2020-08-28 13:00:00,31.0,23.6,82.0,219.5,3.2,0.0,99.0,8.2,417.0,30.0
2020-08-29 13:00:00,31.3,23.4,66.0,116.0,2.6,0.0,255.0,9.6,524.0,30.2
2020-08-30 13:00:00,31.0,23.5,71.0,176.7,0.6,0.0,121.0,7.6,505.0,29.8
2020-08-31 13:00:00,26.4,22.2,82.3,174.3,0.9,0.0,0.0,3.5,520.0,28.3
2020-09-01 13:00:00,28.7,18.3,76.7,267.4,0.7,0.0,195.0,8.0,464.0,28.0
2020-09-03 13:00:00,26.3,21.2,62.6,122.7,2.0,47.0,65.0,6.2,528.0,26.2
2020-09-04 13:00:00,27.1,14.4,55.2,187.2,1.1,0.5,326.0,13.0,565.0,26.2
2020-09-05 13:00:00,21.8,16.3,88.1,0.0,0.0,0.0,11.0,3.2,542.0,24.1
2020-09-13 13:00:00,22.7,16.8,70.7,175.5,1.2,0.0,111.0,6.7,431.0,23.8
2020-09-14 13:00:00,25.2,15.6,63.3,163.6,0.8,0.0,194.0,10.1,469.0,24.8
2020-09-16 13:00:00,23.2,17.7,79.5,0.0,0.0,0.5,53.0,5.2,614.0,24.4
2020-09-18 13:00:00,23.2,15.7,61.7,273.3,3.7,1.5,113.0,7.4,536.0,23.8
2020-09-19 13:00:00,24.8,10.1,56.4,222.0,1.9,0.0,306.0,11.2,566.0,23.1
2020-09-25 13:00:00,23.5,11.8,62.4,221.9,1.2,0.0,129.0,7.7,515.0,21.0
2020-09-26 13:00:00,22.3,10.0,62.6,215.1,1.3,0.0,193.0,7.9,574.0,20.5
2020-09-27 13:00:00,23.1,10.5,52.7,205.3,0.9,0.0,311.0,11.9,573.0,21.4
2020-09-28 13:00:00,22.7,7.5,55.4,269.7,1.3,0.0,339.0,12.5,563.0,21.0
2020-10-02 13:00:00,24.0,12.7,55.8,160.7,1.5,0.0,315.0,11.0,526.0,21.8
2020-10-03 13:00:00,22.2,15.2,68.1,229.2,1.2,0.5,35.0,5.5,565.0,21.3
2020-10-05 13:00:00,18.0,4.4,37.3,286.7,2.7,0.0,339.0,11.8,270.0,19.4
2020-10-08 13:00:00,20.3,8.4,44.0,230.6,2.0,0.0,273.0,9.3,549.0,18.9
2020-10-09 13:00:00,19.9,9.2,53.5,211.8,1.0,0.0,84.0,6.0,441.0,18.2
2020-10-10 13:00:00,21.7,10.8,50.1,165.0,1.2,0.0,334.0,11.4,53.0,20.0
2020-10-11 13:00:00,18.8,7.2,60.4,251.6,0.3,0.0,70.0,5.6,388.0,18.3
2020-10-12 13:00:00,19.9,9.7,63.3,240.6,1.3,0.0,88.0,5.8,615.0,18.2
2020-10-13 13:00:00,18.9,6.0,47.7,285.6,2.0,0.0,327.0,10.7,565.0,18.0
2020-10-14 13:00:00,16.4,2.9,53.4,286.7,1.4,0.0,62.0,5.4,430.0,16.0
2020-10-15 13:00:00,18.0,1.3,42.1,248.3,1.5,0.0,335.0,10.6,551.0,15.9
2020-10-16 13:00:00,15.6,3.3,62.8,297.8,0.7,0.0,125.0,5.4,574.0,15.2
2020-11-05 13:00:00,13.1,-6.3,37.3,222.5,0.8,0.0,334.0,8.5,0.0,8.7
2020-11-06 13:00:00,14.0,5.6,42.5,289.7,0.3,0.0,4.0,2.9,0.0,10.9
2020-11-11 13:00:00,13.7,-4.0,37.0,157.6,0.5,0.0,332.0,8.2,0.0,9.0
2020-11-13 13:00:00,16.0,-2.7,37.1,309.4,0.8,0.0,327.0,7.3,293.0,9.3
2020-11-14 13:00:00,18.7,-1.0,45.9,164.5,1.5,0.0,324.0,8.0,510.0,10.1
2020-11-15 13:00:00,16.4,0.0,51.9,238.3,2.0,0.0,324.0,7.2,598.0,10.6
2020-11-16 13:00:00,17.6,0.7,47.9,123.6,0.9,0.0,287.0,6.3,605.0,10.6
2020-11-17 13:00:00,19.5,4.8,58.0,301.3,0.8,0.0,197.0,5.8,495.0,11.9
2020-11-19 13:00:00,22.6,16.5,89.4,110.9,1.6,15.5,22.0,1.3,582.0,16.1
2020-11-23 13:00:00,6.7,-2.9,49.3,303.6,2.7,0.0,322.0,7.5,467.0,8.9
2020-11-24 13:00:00,8.0,-3.5,46.7,299.8,0.5,0.0,134.0,4.8,0.0,7.9
2020-11-25 13:00:00,8.9,-4.7,38.5,256.9,0.8,0.0,320.0,7.5,540.0,7.2
2020-11-26 13:00:00,10.6,-2.3,53.7,275.9,1.0,0.0,184.0,5.1,348.0,7.5
2020-11-27 13:00:00,8.8,3.5,60.9,223.7,3.3,0.0,131.0,4.3,29.0,8.6
2020-11-28 13:00:00,4.6,-5.1,35.7,293.5,3.7,0.0,303.0,7.2,275.0,6.1
2020-11-29 13:00:00,5.4,-6.0,48.0,295.2,3.5,0.0,306.0,6.7,0.0,5.5
2020-11-30 13:00:00,5.1,-5.9,43.8,297.2,1.8,0.0,315.0,7.4,454.0,4.7
2020-12-01 13:00:00,5.3,-8.3,36.8,310.7,1.0,0.0,314.0,7.1,126.0,3.6
2020-12-02 13:00:00,6.8,-5.8,32.3,323.5,1.3,0.0,235.0,5.0,0.0,4.0
2020-12-03 13:00:00,6.7,-5.9,33.9,296.1,3.3,0.0,293.0,6.1,0.0,3.6
2020-12-04 13:00:00,3.8,-8.5,36.7,0.0,0.0,0.0,307.0,6.0,0.0,2.7
2020-12-05 13:00:00,5.9,-8.5,51.8,295.7,1.5,0.0,310.0,6.8,50.0,2.0
2020-12-21 13:00:00,3.1,-12.5,50.3,257.2,2.7,0.0,300.0,6.0,0.0,-0.9
2020-12-22 13:00:00,5.5,-10.5,52.1,293.1,2.2,0.0,281.0,5.7,308.0,-0.8
2020-12-23 13:00:00,6.9,-9.2,55.8,311.8,0.7,0.0,177.0,4.1,367.0,-0.5
2020-12-28 13:00:00,9.8,-6.6,60.8,307.9,1.1,0.0,232.0,5.6,459.0,0.0
2020-12-29 13:00:00,7.8,-6.1,62.4,273.6,0.6,0.0,159.0,4.6,653.0,0.1
2020-12-30 13:00:00,-0.4,-9.2,45.3,289.9,4.6,0.0,297.0,6.7,735.0,0.4
2020-12-31 13:00:00,-4.8,-16.2,48.3,265.4,3.9,0.0,297.0,6.5,0.0,0.0
2021-01-01 13:00:00,-2.6,-13.8,66.5,237.4,1.7,0.0,186.0,4.2,0.0,-0.5
2021-01-02 13:00:00,-0.4,-12.1,44.1,290.1,2.9,0.0,291.0,5.3,114.0,-0.1
2021-01-03 13:00:00,-0.8,-11.8,38.0,299.6,3.0,0.0,274.0,5.7,0.0,-0.6
2021-01-04 13:00:00,0.5,-12.2,38.1,297.4,1.2,0.0,291.0,5.9,0.0,-0.9
2021-01-05 13:00:00,0.4,-6.2,41.3,247.0,4.1,0.0,250.0,5.0,0.0,-0.4
2021-01-07 13:00:00,-5.4,-13.1,36.2,274.0,4.6,0.5,296.0,6.9,0.0,-1.0
2021-01-08 13:00:00,-9.3,-20.1,37.9,244.9,2.5,0.0,296.0,6.7,0.0,-1.9
2021-01-09 13:00:00,-6.8,-19.6,34.9,252.1,2.0,0.0,296.0,6.9,0.0,-2.5
2021-01-15 13:00:00,10.5,-5.3,48.8,326.1,1.3,0.0,256.0,5.7,0.0,-0.6
2021-01-16 13:00:00,2.6,-5.4,42.8,283.1,3.7,0.0,275.0,5.9,0.0,-0.2
2021-01-18 13:00:00,-1.1,-9.6,86.7,112.0,0.7,0.0,43.0,2.2,0.0,-0.8
2021-01-19 13:00:00,-2.4,-13.8,36.6,246.8,1.7,0.0,299.0,6.9,0.0,-1.1
2021-01-20 13:00:00,2.9,-14.4,23.5,321.4,1.8,0.0,299.0,6.8,0.0,-1.3
2021-01-22 13:00:00,7.0,2.0,97.1,0.0,0.0,0.5,0.0,1.9,665.0,-0.2
2021-01-25 13:00:00,11.1,-3.7,55.0,226.7,0.5,0.0,262.0,5.0,429.0,1.4
2021-01-28 13:00:00,7.2,-4.4,33.9,197.0,1.8,0.0,252.0,6.1,0.0,2.7
2021-01-29 13:00:00,-3.8,-10.4,33.1,292.0,4.3,0.0,302.0,7.8,0.0,0.8
2021-01-31 13:00:00,8.4,-9.9,28.5,312.5,0.8,0.0,302.0,7.5,0.0,0.2
2021-02-18 13:00:00,-4.0,-14.5,38.2,244.8,2.7,0.0,304.0,9.2,0.0,0.8
2021-02-20 13:00:00,15.4,-4.8,40.6,275.5,5.8,0.0,304.0,7.8,0.0,1.3
2021-02-22 13:00:00,19.3,0.7,38.8,271.0,4.5,0.0,305.0,8.4,0.0,6.1
2021-02-23 13:00:00,6.8,-5.6,23.3,127.2,1.5,0.0,307.0,9.5,0.0,4.7
2021-02-24 13:00:00,8.3,-5.1,36.9,153.6,0.9,0.0,288.0,7.3,0.0,4.3
2021-02-25 13:00:00,7.1,-3.9,63.6,301.4,0.6,0.0,119.0,4.4,3.0,4.4
2021-02-26 13:00:00,11.2,-0.8,46.4,234.2,1.6,0.0,251.0,6.6,550.0,5.8
2021-02-27 13:00:00,7.5,-1.0,56.5,163.2,1.1,0.0,1.0,2.7,0.0,5.6
2021-02-28 13:00:00,9.6,-4.5,58.5,313.3,1.9,0.0,247.0,7.0,139.0,5.4
2021-03-01 13:00:00,15.1,4.5,83.8,130.9,2.5,0.5,0.0,1.6,638.0,6.8
2021-03-07 13:00:00,6.7,1.7,62.3,127.2,0.6,0.0,6.0,4.7,0.0,7.2
2021-03-08 13:00:00,11.8,-3.8,46.5,240.2,0.6,0.0,283.0,9.8,555.0,7.3
